"",".id","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"77","1121370811","<U+0456><U+0441><U+0442><U+043E><U+0440><U+0438><U+043A>",125,312,391,2082,NA,"Yehor Brailian",2013-01-26 08:28:30,FALSE,FALSE,"YehorBrailian","<U+041A><U+0438><U+0435><U+0432>","en-gb","1121370811",1,FALSE,"http://pbs.twimg.com/profile_images/766951673814192128/K6GLFaBX_normal.jpg"
"78","1022307492","",28229,5858,222086,6452,NA,"Vedat Topuzoglu",2012-12-19 15:39:10,FALSE,FALSE,"VTopuzoglu","Turkey","tr","1022307492",56,FALSE,"http://pbs.twimg.com/profile_images/927984737121198081/KFS-pJPq_normal.jpg"
"79","313961906","",58,84,84,239,NA,"Noon Altijani",2011-06-09 13:58:49,FALSE,FALSE,"NoonAltijani","Oxford, England","en","313961906",1,FALSE,"http://pbs.twimg.com/profile_images/914427037242228737/2YOaCM1h_normal.jpg"
"80","21294547","",404,36,55,347,NA,"Steve Pearson",2009-02-19 12:40:12,TRUE,FALSE,"stevejpearson","","en","21294547",0,FALSE,"http://pbs.twimg.com/profile_images/605048358194040832/8LUMT9sf_normal.jpg"
"81","237625461","Knowledge seeker. Footy addict. Development enthusiast. I love humour #TeamMUFC #TeamTravelAndSee",15587,722,669,527,NA,"Drifter.",2011-01-13 07:31:12,FALSE,FALSE,"mona_sam","Accra, Ghana ","en","237625461",6,FALSE,"http://pbs.twimg.com/profile_images/875174591261495296/-u6nmNzJ_normal.jpg"
"82","706763880","#President of Panjab University Students’ Union (PUSU 2017) #Research Scholar @ Panjab Univeraity Chandigarh. Department of #English and #Cultural Studies 2017",89,442,339,2630,NA,"Kuldeep Smagh",2012-07-20 08:36:45,FALSE,FALSE,"Kuldeepsmagh","Chandigarh, India","en","706763880",0,FALSE,"http://pbs.twimg.com/profile_images/917098081799286784/anDas127_normal.jpg"
"83","917875757057179648","",7,3,0,111,NA,"IvyInclusiveSociety",2017-10-10 22:13:28,FALSE,FALSE,"SocietyIvy","","en","917875757057179648",0,FALSE,"http://pbs.twimg.com/profile_images/917880810023288833/3GaFiyZF_normal.jpg"
"84","1594961594","Harvard, Columbia, and MIT. Polymath. Global nomad. Investment Management professional. Educator. Writer. Voracious reader. Horse crazy since birth.",25,62,195,561,NA,"Melanie Hollands",2013-07-15 04:21:04,FALSE,FALSE,"MelanieMH908","Citizen of America, Australia, and United Kingdom.","en","1594961594",1,FALSE,"http://pbs.twimg.com/profile_images/932434861989744640/rTCmVo1F_normal.jpg"
"85","905828998671949824","PhD #anthropology in  #migrationresearch focusing on #transnational #religion and #migration in #MiddleEast & #Europe @UniofOxford @COMPAS_oxford @Oxford_anthro",36,65,21,404,"https://t.co/LTKF3sCDUS","Lena Rose",2017-09-07 16:23:57,FALSE,FALSE,"LenaRose2017","","en","905828998671949824",1,FALSE,"http://pbs.twimg.com/profile_images/926747738158575616/6_oy3Vma_normal.jpg"
"86","3309099801","",18,23,10,1185,NA,"Hamid BALLOUCH",2015-06-05 10:59:17,TRUE,FALSE,"HamidBALLOUCH","Anderlecht, België","en","3309099801",0,FALSE,"http://pbs.twimg.com/profile_images/606780882012102656/7EufIxPI_normal.jpg"
"87","792729251481092096","",20,84,94,1981,NA,"Muhammad Arshad",2016-10-30 14:05:56,FALSE,FALSE,"arshadhashmi111","Islamabad, Pakistan","en","792729251481092096",0,FALSE,"http://pbs.twimg.com/profile_images/911614288250441729/mVCNXcLN_normal.jpg"
"88","554461377","",2,4,1,13,NA,"E Guckenheimer",2012-04-15 14:21:35,FALSE,FALSE,"EGuckenheimer","","en","554461377",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"89","1931124846","Infectious disease epidemiologist working on drug-resistant malaria among high-risk groups and conducting clinical trials in South East Asia",2206,870,1212,2871,"https://t.co/coOmbX2FYA","Sara Canavati",2013-10-03 15:45:20,FALSE,FALSE,"SaraCanavati","Vietnam","en","1931124846",26,FALSE,"http://pbs.twimg.com/profile_images/669390039348961280/SlDZuk-1_normal.png"
"90","911605814091304960","<U+200F><U+200F><U+0628><U+0646><U+064A> <U+0639><U+0627><U+0645><U+0631> <U+0639><U+0632><U+0648><U+062A><U+064A>",163,49,12,470,NA,"<U+0645><U+062D><U+0645><U+062F> <U+0627><U+0644><U+0639><U+0627><U+0645><U+0631>",2017-09-23 14:58:57,FALSE,FALSE,"zP5jtB4UU1Vdip4","<U+0627><U+0644><U+0623><U+0631><U+0636> <U+0633><U+0644><U+0637><U+0646><U+0629> <U+0639><U+0645><U+0627><U+0646>","ar","911605814091304960",0,FALSE,"http://pbs.twimg.com/profile_images/913823035303583744/59Ny1m5k_normal.jpg"
"91","2439056247","",0,16,22,546,NA,"0879953965",2014-03-27 02:29:29,FALSE,FALSE,"0879953965","","en-GB","2439056247",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"92","17831248","#IBM #IBMer #WatsonIoT #IoT #Munich #PR #social #innovation #leadership #Millennial #diversity #LGBT #OutMentoring #sensemaking My own views and opinion.",1811,1280,720,2029,"https://t.co/PqEWshYFD0","Miroslav Mirek Hazer",2008-12-03 06:55:47,FALSE,FALSE,"mihaze","Munich, Bavaria","en","17831248",127,FALSE,"http://pbs.twimg.com/profile_images/872511094220369920/G5At-rLN_normal.jpg"
"93","808784952594665472","DPhil student at @UniofOxford, investigating agricultural pest resistance to genetic control strategies",7,34,14,166,NA,"Tom Brewer",2016-12-13 21:25:34,FALSE,FALSE,"Brewer_of_T","Oxford, England","en","808784952594665472",1,FALSE,"http://pbs.twimg.com/profile_images/809028007117594624/Fc3EDGWw_normal.jpg"
"94","925865165182193664","Mathematics and Physics at University of Oxford<ed><U+00A0><U+00BD><ed><U+00B1><U+00A8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+200D><ed><U+00A0><U+00BC><ed><U+00BE><U+0093>",0,11,0,180,NA,"Andrew McKay",2017-11-01 23:20:31,FALSE,FALSE,"andrew_callyy","Oxford, England","en","925865165182193664",0,FALSE,"http://pbs.twimg.com/profile_images/925865466995904513/fpiCW6Wv_normal.jpg"
"95","845711469035622400","<ed><U+00A0><U+00BC><ed><U+00BF><U+00B3><U+FE0F><U+200D><ed><U+00A0><U+00BC><ed><U+00BC><U+0088> Writer and misdiagnosed extrovert living in Oxford #Writer #LGBTQ #Mindfulness #INTJ #Xennial Amazohttp://author.to/PHDaviesqM",1183,2184,2315,3401,"https://t.co/lS1Xsezl7t","Paull Hammond-Davies",2017-03-25 18:58:21,FALSE,FALSE,"phammonddavies","Oxford, England","en","845711469035622400",6,FALSE,"http://pbs.twimg.com/profile_images/906856931008155649/Sh3ccK9G_normal.jpg"
"96","621411162","One character in search of an author.... I tweet about poetry and picnics, bikes and books, and somewhat bizarrely, bricks, amongst other enthusiasms.",2713,362,2085,562,NA,"Madelaine C Smith",2012-06-28 21:37:16,FALSE,FALSE,"MadelaineCSmith","","en","621411162",20,FALSE,"http://pbs.twimg.com/profile_images/647731521391075328/9cqXJ5xp_normal.jpg"
"97","925663693085532160","shortlong poems, sensory ethnography, art, sound, ghosts, words, geography l Ox Uni - social anthropology Japanese poetry",16,34,36,483,NA,"Eiko Soga",2017-11-01 09:59:57,FALSE,FALSE,"SogaEiko","","en","925663693085532160",0,FALSE,"http://pbs.twimg.com/profile_images/925665313777168385/lW47IGDZ_normal.jpg"
"98","918704679915098112","",6,13,7,65,NA,"Namdev",2017-10-13 05:07:19,FALSE,FALSE,"Namdev40240196","","en","918704679915098112",0,FALSE,"http://pbs.twimg.com/profile_images/921971194106179590/aP5eINzY_normal.jpg"
"99","168855019","Artist, parallel entrepreneur, technologist & founder @ https://t.co/CshLnfpvKT https://t.co/qbb2qIzcrQ https://t.co/nVIrYZb5KY https://t.co/t2gkmmq22g",2286,27976,1080,22214,"https://t.co/f2aZlm9V7x","Daniel Tadros",2010-07-20 23:33:01,FALSE,FALSE,"danieltadros","Montreal","fr","168855019",24,FALSE,"http://pbs.twimg.com/profile_images/807074797725351936/Pg5wSyP3_normal.jpg"
"100","779265933407686656","",3,42,2,2836,NA,"Jane",2016-09-23 10:27:31,TRUE,FALSE,"napskiJane","Hong Kong","en","779265933407686656",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"101","1467021890","",5,22,20,696,NA,"ramesh balach",2013-05-29 11:20:13,FALSE,FALSE,"rameshbalach1","","en","1467021890",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"102","924997761254199296","",0,1,0,66,NA,"ning",2017-10-30 13:53:46,FALSE,FALSE,"ning83110298","","en","924997761254199296",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"103","987202849","Author, @cchsae2016 @InstinctsToLead ""A Large & Liberal Education"" @EconWarPeace. Ex-CEO, @rhodes_trust @trinityunimelb @menziesrc.",2942,1373,1673,2679,"https://t.co/6r618weAuU","Don Markwell",2012-12-03 18:43:33,FALSE,FALSE,"DonMarkwell","Brisbane, Queensland","en","987202849",29,FALSE,"http://pbs.twimg.com/profile_images/3041552146/d06260764db07195d72a7509aa30ab60_normal.jpeg"
"104","924797984948260864","",0,2,0,67,NA,"Jordan Pearce",2017-10-30 00:39:56,FALSE,FALSE,"JordanP60924607","","en","924797984948260864",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"105","923545814525497344","A brand new digital scrapbook which documents all the cool stuff a student (and everyone else) needs to know. #everydaystudent",37,11,4,165,"https://t.co/3xYmGl1GfN","The New Collection",2017-10-26 13:44:15,FALSE,FALSE,"thnewcollection","United Kingdom","en","923545814525497344",0,FALSE,"http://pbs.twimg.com/profile_images/923548933678346240/al8x4ryS_normal.jpg"
"106","23869178","Often found wielding a clipboard authoritatively, having a sing or having a sit, asking 'but why?', and endlessly searching for a better way of doing things.",443,305,260,962,NA,"Eva Dring",2009-03-12 01:27:29,FALSE,FALSE,"EvaDring","Manchester, England","en","23869178",4,FALSE,"http://pbs.twimg.com/profile_images/933810895477669892/oSYVK1As_normal.jpg"
"107","924750390284955648","",0,1,0,70,NA,"michael",2017-10-29 21:30:48,FALSE,FALSE,"zno75300","","en-gb","924750390284955648",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"108","31229004","",4,55,5,689,NA,"ALFONSO LIBERI",2009-04-14 21:17:46,FALSE,FALSE,"alflib","","en","31229004",0,FALSE,"http://pbs.twimg.com/profile_images/344513261572123923/bc4a32f2946d083b61ea8218b4e9096b_normal.jpeg"
"109","1538327216","Consultant psychiatrist - eating disorders. Vice Chair of the Eating Disorder Faculty, deputy chair of the Clinical Paper Panel, treasurer of EPSIG at RCPsych",5071,672,6997,791,NA,"Agnes Ayton",2013-06-22 09:17:48,FALSE,FALSE,"AgnesAyton","Oxford, England","en","1538327216",33,FALSE,"http://pbs.twimg.com/profile_images/594906675913596929/g_gOYzBo_normal.jpg"
"110","924576011068563456","",1,0,17,66,NA,"Harry",2017-10-29 09:57:53,TRUE,FALSE,"Harry03252343","","en","924576011068563456",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"111","922286292133728256","Queen of humanity and peace <U+2728><ed><U+00A0><U+00BE><ed><U+00B6><U+008B>",112,13,499,241,NA,"Khlood",2017-10-23 02:19:22,TRUE,FALSE,"CocoKhlood","Giza, Egypt","en","922286292133728256",0,FALSE,"http://pbs.twimg.com/profile_images/922288897555599361/qx2fMCAP_normal.jpg"
"112","161943023","I read and then I write. esmat@esmatzeerak.com https://t.co/AStoGAAxC3",4205,533,2031,4809,"https://t.co/ckD6tnWWAp","Esmatullah Zeerak",2010-07-02 05:23:57,FALSE,FALSE,"esmatzeerak","United States","en","161943023",8,FALSE,"http://pbs.twimg.com/profile_images/898369486197145601/t2XiH5GJ_normal.jpg"
"113","859225972733857792","",0,1,0,26,NA,"Amy",2017-05-02 02:00:10,FALSE,FALSE,"Amys_young","England, United Kingdom","zh-cn","859225972733857792",0,FALSE,"http://pbs.twimg.com/profile_images/924035577762254849/aTGDfmI-_normal.jpg"
"114","1439568918","Co-editor @oxfordpoetry | Pamphlet @brookespoetry ignitionpress Feb 2018 | @Carcanet New Poetries VII | Article @jnlamstudies | Ledbury Emerging Poetry Critic",1636,1079,4164,920,"https://t.co/rrDZvkwKgK","Mary Jean Chan",2013-05-18 22:22:50,FALSE,FALSE,"maryjean_chan","London & Hong Kong","en","1439568918",13,FALSE,"http://pbs.twimg.com/profile_images/923514989322874882/96W-_7mg_normal.jpg"
"115","1151137278","Family medicine • public health • International Relations • MedEd | Writing • travel • arts • books | https://t.co/jhLeNtlYdL",1049,609,652,1092,"https://t.co/zZDDp1pd3H","Suchita Shah",2013-02-05 14:58:10,FALSE,FALSE,"SuchitaShahUK","Oxford, U.K. & travelling","en","1151137278",26,FALSE,"http://pbs.twimg.com/profile_images/881246019601797121/lVOB3S0F_normal.jpg"
"116","807902518873309184","",2,14,10,801,NA,"Yang Yan",2016-12-11 10:59:05,FALSE,FALSE,"YangYan50641208","","en-gb","807902518873309184",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"117","2414791861","Student, Political Science freak, freakonomics, International Relations, Political Islam",1,45,8,1166,NA,"anwarhussainkhan",2014-03-27 19:06:10,FALSE,FALSE,"ANWARHUSSAINKH3","New Delhi, India ","en","2414791861",0,FALSE,"http://pbs.twimg.com/profile_images/914228959654510592/nOZz93qQ_normal.jpg"
"118","923504622756618240","AHRC-funded PhD student in History @Cambridge_Uni researching childhood, girls and politics in late Victorian and Edwardian Britain. Graduate @UniofOxford.",3,21,0,56,NA,"Helen Sunderland",2017-10-26 11:00:34,FALSE,FALSE,"hl_sunderland","Cambridge, England","en-gb","923504622756618240",0,FALSE,"http://pbs.twimg.com/profile_images/923512864866029568/odZ7GfBA_normal.jpg"
"119","1675553712","Neuroscientist, lecturer, amateur musician. Likes brains (but not in a zombie kind of way) & noises of a rhythmical or guitar-based variety.",184,97,185,560,NA,"Joram van Rheede",2013-08-16 12:10:04,FALSE,FALSE,"Joranium","Oxford, England","en","1675553712",3,FALSE,"http://pbs.twimg.com/profile_images/437877135642861568/DoBKiyfA_normal.jpeg"
"120","859909447879073792","The Academy for Leadership and Training https://t.co/sVzKDG0vlM",132,208,80,931,"https://t.co/ojlyGsofS9","Jim Glantz",2017-05-03 23:16:03,FALSE,FALSE,"JimGlantz","Los Angeles, CA","en","859909447879073792",0,FALSE,"http://pbs.twimg.com/profile_images/905202950720684035/t0FvQuzm_normal.jpg"
"121","23964268","Bringing together world experts to tackle the challenges of the 21st century",11691,10000,3607,975,"http://t.co/iv0D2MH1iY","Oxford Martin School",2009-03-12 15:10:49,FALSE,FALSE,"oxmartinschool","University of Oxford","en","23964268",484,FALSE,"http://pbs.twimg.com/profile_images/910851323565936640/fVmMTeeJ_normal.jpg"
"122","897183804988821504","",20,8,131,323,NA,"Catherine Derow",2017-08-14 19:51:02,FALSE,FALSE,"Cathy_Dee123","","en","897183804988821504",0,FALSE,"http://pbs.twimg.com/profile_images/897185588171984897/M8c4Em5A_normal.jpg"
"123","3277007130","",167,164,1683,1694,NA,"TheLionStyles",2015-07-12 03:57:09,FALSE,FALSE,"TheLionStyles","","en","3277007130",2,FALSE,"http://pbs.twimg.com/profile_images/831865614847315968/nzH9ZLrY_normal.jpg"
"124","922949951990112256","",0,0,0,66,NA,"Cüneyt Özdemir",2017-10-24 22:16:30,FALSE,FALSE,"cuneytuhozdemir","","tr","922949951990112256",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"125","737177777263284224","",297,20,1,372,NA,"Nathan Evans",2016-05-30 07:04:13,FALSE,FALSE,"N_E_Test","","en","737177777263284224",0,FALSE,"http://pbs.twimg.com/profile_images/931571770787852289/vnPTx9_5_normal.jpg"
"126","861503060970962944","Studio A is an independent dance studio. Bringing you unique classes that are hard to find on a health club or leisure centre's timetable.",157,68,83,482,"https://t.co/McucmULjHM","Studio A",2017-05-08 08:48:30,FALSE,FALSE,"StudioA_Oxford","Oxford, England","en","861503060970962944",0,FALSE,"http://pbs.twimg.com/profile_images/861527616460861441/0bSA_DM2_normal.jpg"
"127","24549445","dad of four... husband of one...follower of The One...Vicar of St Luke's Kentish Town...early adopter, late riser...",9389,1584,1289,1140,"https://t.co/W1zwF4GP9i","Jon March",2009-03-15 16:57:13,FALSE,FALSE,"jonmarch","iPhone: 51.481369,-0.178391","en","24549445",38,FALSE,"http://pbs.twimg.com/profile_images/871119845189922817/k9IqOYWR_normal.jpg"
"128","874269890848464896","",0,7,0,225,NA,"Chazza",2017-06-12 14:19:19,FALSE,FALSE,"Ch4zza","","en","874269890848464896",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"129","30507229","",127,72,0,412,NA,"Lauren Peacock",2009-04-11 19:31:09,TRUE,FALSE,"lorenplmr","","en","30507229",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"130","922417608544215040","",15,2,8,68,NA,"louise pomar",2017-10-23 11:01:10,FALSE,FALSE,"louise1pomar","","en-gb","922417608544215040",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"131","358346082","PR,Marketing,Social Media,Events,Digital,Print Solutions Lifestyle,Hospitality Magazines&SatchatUK Founder&Host",76127,121298,12144,95433,"https://t.co/BEuFA5A1Sy","MR Bespoke UK",2011-08-19 19:38:55,FALSE,FALSE,"MRbespokeUK","London&Ascot UK&Europe","en-gb","358346082",1043,FALSE,"http://pbs.twimg.com/profile_images/922116790045544450/sMyWw4R0_normal.jpg"
"132","2718732286","Professor of Paediatric Surgery, Oxford; Director of Islet Transplantation; Chair NHSBT ISG; Paediatric Endocrine Surgery; Academic Training Programme Director.",9,16,1,44,NA,"Paul Johnson",2014-07-20 13:15:11,FALSE,FALSE,"paulrvj64","England, United Kingdom","en-GB","2718732286",0,FALSE,"http://pbs.twimg.com/profile_images/912222887452594176/psPNs0s5_normal.jpg"
"133","922180018121437184","",0,5,0,113,NA,"bryan knott",2017-10-22 19:17:04,FALSE,FALSE,"bryanknotty","","en","922180018121437184",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"134","922176757419126784","",21,6,9,88,NA,"Helen-Louise",2017-10-22 19:04:06,FALSE,FALSE,"HelenLo45014179","South East, England","en","922176757419126784",0,FALSE,"http://pbs.twimg.com/profile_images/922204885189300225/anIUw4om_normal.jpg"
"135","824558376","I'm just tweeting what i want, My feelings and my thoughts •instagram:fahliafiannisa",7346,439,25,671,NA,"Fia",2012-09-15 04:47:48,TRUE,FALSE,"fahlia_18","Tangerang,Indonesia","id","824558376",0,FALSE,"http://pbs.twimg.com/profile_images/909898659730415616/jec4KsGm_normal.jpg"
"136","922080087381553152","",0,1,5,85,NA,"mariachapmaz",2017-10-22 12:39:59,FALSE,FALSE,"mariachapmaz2","","en-gb","922080087381553152",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"137","2250056978","Belgian Born <ed><U+00A0><U+00BC><ed><U+00B7><U+00A7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA> | University of Oxford <ed><U+00A0><U+00BD><ed><U+00B1><U+00A8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><ed><U+00A0><U+00BC><ed><U+00BE><U+0093><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00A7> | Pro European Integration<ed><U+00A0><U+00BE><ed><U+00B4><U+009D><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA> | In love with Tanya <ed><U+00A0><U+00BD><ed><U+00B2><U+0081><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BC><ed><U+00B7><U+00BF><ed><U+00A0><U+00BC><ed><U+00B7><U+00BC>",169,94,693,185,NA,"Laurenz",2013-12-17 08:26:05,FALSE,FALSE,"FeeBeau","","nl","2250056978",4,FALSE,"http://pbs.twimg.com/profile_images/876140429800067076/-VktndZp_normal.jpg"
