"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1422","McKesson is seeking a Director Product Marketing for our offices in The Woodlands, TX. Apply Here --&gt;… https://t.co/elwWvR7wsY",FALSE,0,NA,2019-09-12 13:10:13,TRUE,NA,"1172135325533179904",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","YariQ",0,FALSE,FALSE,NA,NA
"1423","Two women offer three ways to get successful #diversity in corporate boards #corporategovernance
https://t.co/r835Vy5Ict",FALSE,0,NA,2019-09-12 13:09:16,FALSE,NA,"1172135086982144001",NA,"<a href=""http://www.icontact.com"" rel=""nofollow"">iContact's Social Tools</a>","KarenDirectors",0,FALSE,FALSE,NA,NA
"1424","Jacob Hsu, CEO, @Catalyte_io: People tend to hire people like themselves, which contributes to the diversity challe… https://t.co/dl2OmrxUUT",FALSE,1,NA,2019-09-12 13:08:15,TRUE,NA,"1172134831423205376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TomHoffman121",2,FALSE,FALSE,NA,NA
"1425","Learn about different #diversity &amp; #inclusion initiatives in the #opensource community and where we can improve the… https://t.co/lzcyaK7S4X",FALSE,6,NA,2019-09-12 13:07:01,TRUE,NA,"1172134518230278144",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","EventsLF",5,FALSE,FALSE,NA,NA
"1426","#ECB'S #DRAGHI SAYS THERE WAS A BROAD AGREEMENT ON #RATE CUT, #REINVESTMENT AND TLTRO || SAYS MORE #DIVERSITY OF VI… https://t.co/FTvdkbXXmA",FALSE,2,NA,2019-09-12 13:06:52,TRUE,NA,"1172134483362906112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Catherithomas",0,FALSE,FALSE,NA,NA
"1427","Facebook Teams Up With Colorintech on Diversity Initiative in Europe: https://t.co/AJ4chROpvb @Colorintechorg… https://t.co/cBjUDbMZcC",FALSE,1,NA,2019-09-12 13:05:54,TRUE,NA,"1172134239283888134",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SocialProDaily",2,FALSE,FALSE,NA,NA
"1428","We help brands see their #Diversity &amp; #Inclusion picture.

Sometimes that involves escorted visits to retail spots… https://t.co/xC6SxYZvNA",FALSE,0,NA,2019-09-12 13:05:05,TRUE,NA,"1172134035159756800",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ThisIsVersiti",0,FALSE,FALSE,NA,NA
"1429","Jazzy and Kettle is a #childrens #book that tells the story of two new friends who go for an #adventure in the wood… https://t.co/UBptdmCTsC",FALSE,0,NA,2019-09-12 13:05:02,TRUE,NA,"1172134020190277632",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","books2delight",0,FALSE,FALSE,NA,NA
"1430","Here is the ""media"" covering @JustinTrudeau's cross country travels.

We hear non-stop propaganda  about #diversity… https://t.co/pd2H3Z1kvd",FALSE,2,NA,2019-09-12 13:03:47,TRUE,NA,"1172133708389744642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NorthPpc",2,FALSE,FALSE,NA,NA
"1431","@Baltimoremag is celebrating positive #change. Please consider nominating #factualitythegame! 

Visit this link:… https://t.co/535C7xX82c",FALSE,0,"Baltimoremag",2019-09-12 13:03:38,TRUE,NA,"1172133669122793472","19066998","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","factualitygame",0,FALSE,FALSE,NA,NA
"1432","#IBM's 108-year heritage in #diversity and #inclusion truly walks the talk while having the humility to recognise t… https://t.co/ZaUNuhQcrx",FALSE,30,NA,2019-09-12 13:02:47,TRUE,NA,"1172133455297040384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","harrietgreen1",11,FALSE,FALSE,NA,NA
"1433","3 reasons why business leaders can't afford to ignore #diversity https://t.co/3nBFA2nwiC via @wef #cdnimm #cdnpoli #hr",FALSE,0,NA,2019-09-12 13:02:39,FALSE,NA,"1172133419465269248",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ratnaomi",1,FALSE,FALSE,NA,NA
"1434","#EIA2019 advice on how to communicate better and understand what others are after. Interesting insightful day on… https://t.co/hceINZPOsT",FALSE,4,NA,2019-09-12 13:02:32,TRUE,NA,"1172133393687109633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnaLMcNaughton",0,FALSE,FALSE,NA,NA
"1435","I. Love. This. 'Why Don’t We Just Call Agile What It Is: Feminist' by @hannathomas https://t.co/TeMYjFxOHp #agile… https://t.co/exb44E3AiK",FALSE,8,NA,2019-09-12 13:02:03,TRUE,NA,"1172133269523050496",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","birdsncherries",4,FALSE,FALSE,NA,NA
"1436","If you enjoyed our #GoodNews story about our #diversity work with retired LTC administrator, Rick Gourlie, watch ou… https://t.co/YnkyTE3uq2",FALSE,1,NA,2019-09-12 13:01:49,TRUE,NA,"1172133209779449861",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CLRI_LTC",0,FALSE,FALSE,NA,NA
"1437","Getting ready to deliver an exciting workshop on #Diversity and #Inclusion @NBAA",FALSE,1,NA,2019-09-12 13:01:12,FALSE,NA,"1172133057538732032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SynergyConsult7",0,FALSE,FALSE,NA,NA
"1438","Director, Marketing and Advertising @LoyolaU &gt;&gt; https://t.co/QZNvSZjoRn #Chicago #jobs #education #careers #diversity #hire #Illinois",FALSE,0,NA,2019-09-12 13:00:37,FALSE,NA,"1172132908196356098",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","hispanicpro",0,FALSE,FALSE,NA,NA
"1439","Great perspective from Cathy Chiang, Head of Product Strategy and Development for @CVSHealth Business Products, on… https://t.co/5OJjYNz7lf",FALSE,3,NA,2019-09-12 13:00:08,TRUE,NA,"1172132786305753088",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Randy_Hyun",0,FALSE,FALSE,NA,NA
"1440","#Diversity and #Inclusion in Finance &amp; Tech. https://t.co/63NRzInjQg",FALSE,0,NA,2019-09-12 12:58:47,FALSE,NA,"1172132449180168192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kat_isha",0,FALSE,FALSE,NA,NA
"1441","Following the government requirement for employers to publish their gender pay gap statistics, @ChappleCommsRec exp… https://t.co/75aZTC5LRv",FALSE,0,NA,2019-09-12 12:58:02,TRUE,NA,"1172132258431537152",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Innoopia1",0,FALSE,FALSE,NA,NA
"1442","Congratulations to @DeltaMembranes are celebrating after being shortlisted for two honours within the London Constr… https://t.co/0HqEGBYwom",FALSE,1,NA,2019-09-12 12:58:00,TRUE,NA,"1172132250227544065",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BarbourNews",0,FALSE,FALSE,NA,NA
"1443","Want to work at ULG Staffing? We're hiring in #Lynnwood, WA! Click for details: https://t.co/WbUHBvH975 #diversity",FALSE,0,NA,2019-09-12 12:57:35,FALSE,NA,"1172132144556183557",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","ULG_Staffing",0,FALSE,FALSE,NA,NA
"1444","If your next event or meeting is in need of an engaging speaker, facilitator or panelist who specializes in… https://t.co/MG156xusYk",FALSE,5,NA,2019-09-12 12:57:28,TRUE,NA,"1172132115304988672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BayAreaSteph",3,FALSE,FALSE,NA,NA
"1445","“Workforce #diversity and #inclusion has proven to help profitability and innovation. What is your company’s cultur… https://t.co/OdEAnmnXSc",FALSE,2,NA,2019-09-12 12:56:52,TRUE,NA,"1172131965090373632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrtAkronChamber",3,FALSE,FALSE,NA,NA
"1446","Watch this short video from my Meeting Professionals International presentation at the World Education Congress to… https://t.co/3fGnDuLRFF",FALSE,0,NA,2019-09-12 12:55:55,TRUE,NA,"1172131724895145984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RRossetti",0,FALSE,FALSE,NA,NA
"1447","Check out the first part of @NextGenLoC's new 6-video series featuring @PaulaEdgar of @Inclusion_Strat in which she… https://t.co/kcNfQWNOK6",FALSE,1,NA,2019-09-12 12:55:11,TRUE,NA,"1172131544137371654",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","LegalExecutives",1,FALSE,FALSE,NA,NA
"1448","#McKesson is seeking a Director, Healthcare Marketing and Digital Services for our offices at The Woodlands, TX. Ap… https://t.co/wfDLgBhJso",FALSE,0,NA,2019-09-12 12:55:11,TRUE,NA,"1172131543256567809",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","YariQ",0,FALSE,FALSE,NA,NA
"1449","Click here to download the Ford Foundation Fellowship #Predoctoral brochure to learn more about the program. Applic… https://t.co/xYMsWLFsJq",FALSE,2,NA,2019-09-12 12:55:07,TRUE,NA,"1172131526840061952",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NASEMFordFellow",2,FALSE,FALSE,NA,NA
"1450","@TheWrightWingv2 @Twitter But doesn't that go against their wish for world #diversity? Imagine that.",FALSE,1,"TheWrightWingv2",2019-09-12 12:54:46,FALSE,"1172131066334842880","1172131437526605824","256800972","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Southrngirl77",1,FALSE,FALSE,NA,NA
"1451","Desperately trying to find someone to run a game changing 30 minute taster sess with our team on unconscious bias..… https://t.co/yy1WgXMFBm",FALSE,0,NA,2019-09-12 12:53:42,TRUE,NA,"1172131168004784128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SPalmerFelgate",0,FALSE,FALSE,NA,NA
"1452","Just cannot say enough about this book!!!!  #Diversity #Inclusion The world is a<U+0001F308> #KidsDeserveIt Kudos to… https://t.co/PhNZQ0DAK2",FALSE,3,NA,2019-09-12 12:53:18,TRUE,NA,"1172131067383504898",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mrs_RitzesPreK",1,FALSE,FALSE,NA,NA
"1453","Salary is no longer the most important factor when choosing a job. #Futuretalent are  looking at other factors like… https://t.co/L3roCST8nv",FALSE,1,NA,2019-09-12 12:53:01,TRUE,NA,"1172130995010772992",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","meetandengage",0,FALSE,FALSE,NA,NA
"1454","Some fascinating stats from the Uk: Over a million people over the age of 65 are currently in work. Elect by… https://t.co/PuruH6hSdB",FALSE,2,NA,2019-09-12 12:52:09,TRUE,NA,"1172130778894831618",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","CaryWilliams",2,FALSE,FALSE,NA,NA
"1455","It was great meeting you @DrJasjitSingh at the @flti_eng today! I really enjoyed the discussions we both had on… https://t.co/GNH87bpP40",FALSE,5,NA,2019-09-12 12:51:49,TRUE,NA,"1172130695793262597",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JazGharu_",1,FALSE,FALSE,NA,NA
"1456","•At @FTIConsulting, we understand that #diversity is critical to the growth of our business and people. Learn more… https://t.co/SezUGsqwsD",FALSE,2,NA,2019-09-12 12:50:44,TRUE,NA,"1172130422853111809",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TafariDawes",0,FALSE,FALSE,NA,NA
"1457","Today's meeting of the BIC UK Thema National Group will start at 2pm. We'll be discussing proposals for #Thema Vers… https://t.co/7RfsZ6czw0",FALSE,0,NA,2019-09-12 12:50:12,TRUE,NA,"1172130287049986049",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","BIC1UK",0,FALSE,FALSE,NA,NA
"1458","Follow Canada’s Leading Caribbean Newspaper and stay up to date with the Caribbean Diaspora!
.

#caribbean… https://t.co/yueNpRRQzv",FALSE,3,NA,2019-09-12 12:48:41,TRUE,NA,"1172129904563040256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TOCaribNews",2,FALSE,FALSE,NA,NA
"1459","When women are on boards, male CEOs are less overconfident. https://t.co/JZWrd5Cq5m #corpgov #boards #diversity @IEbusiness",FALSE,1,NA,2019-09-12 12:48:38,FALSE,NA,"1172129893481680898",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","marcgjg",1,FALSE,FALSE,NA,NA
"1460","https://t.co/MLzXpcaxqP Research: When Women Are on Boards, Male CEOs Are Less Overconfident: A diversity of perspe… https://t.co/buKAo3t3Bf",FALSE,0,NA,2019-09-12 12:48:33,TRUE,NA,"1172129874993041408",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","change_benefits",0,FALSE,FALSE,NA,NA
"1461","Want more top diverse talent? Make these changes to your job descriptions: https://t.co/QaBaksPYGu #diversity https://t.co/T4UQKlSrXI",FALSE,0,NA,2019-09-12 12:47:56,FALSE,NA,"1172129719179010048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wayup",0,FALSE,FALSE,NA,NA
"1462","Do #diversity initiatives really work?  https://t.co/q9zm9w5NxY https://t.co/NyT1fP9sTs",FALSE,0,NA,2019-09-12 12:47:01,FALSE,NA,"1172129488697737217",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","taylormasonE",0,FALSE,FALSE,NA,NA
"1463","Why is #diversity and #inclusion stagnant?

In this #GOTOchgo talk @JillWetzler discusses a new approach that creat… https://t.co/Z9Tz9qcCTu",FALSE,1,NA,2019-09-12 12:46:32,TRUE,NA,"1172129364110188544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GOTOcon",1,FALSE,FALSE,NA,NA
"1464","Here’s How Your Word Choices Could Affect Hiring Gender-Diverse Talent by Sarah O'Brien via @HireOnLinkedIn - feat… https://t.co/SssWE3T32z",FALSE,3,NA,2019-09-12 12:45:21,TRUE,NA,"1172129066562068481",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","david_green_uk",1,FALSE,FALSE,NA,NA
"1465","Does #Diversity Training Work the Way It’s Supposed To? https://t.co/ID9UDkEA5p what gets measured...",FALSE,0,NA,2019-09-12 12:45:13,FALSE,NA,"1172129035192819713",NA,"<a href=""https://smarterqueue.com"" rel=""nofollow"">SmarterQueue</a>","VirtualTeamw0rk",0,FALSE,FALSE,NA,NA
"1466","Cathy Chiang, Head of Product Strategy and Development for CVS Health Business Products, shares how a desire to mak… https://t.co/79209cXkLd",FALSE,4,NA,2019-09-12 12:45:00,TRUE,NA,"1172128981421895687",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","jon_mayhew",0,FALSE,FALSE,NA,NA
"1467","Heading of to #brightonSEO to talk about age diversity and share the results of our diversity survey. Great work co… https://t.co/QSzW7UfQLu",FALSE,4,NA,2019-09-12 12:42:43,TRUE,NA,"1172128403182501894",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SulemanTazmin",0,FALSE,FALSE,NA,NA
"1468","Law Society scraps key #diversity initiative, leaving supporters concerned about future programs https://t.co/0AfPkXpjGw #news #feedly",FALSE,0,NA,2019-09-12 12:41:44,FALSE,NA,"1172128159619325953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Andrew_Griffith",0,FALSE,FALSE,NA,NA
"1469","What Frances Frei’s Appointment As WeWork’s First Female Board Member Means For The Company #inclution #diversity  https://t.co/etg1MYqtZ7",FALSE,1,NA,2019-09-12 12:41:24,FALSE,NA,"1172128075372474368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cathrinejahnsen",0,FALSE,FALSE,NA,NA
"1470","Stefanie Holtze-Jen, Chief Currency Strategist at @DWS_Group, talks to @theTRADEnews about the need for greater div… https://t.co/RxdaCpXBeP",FALSE,3,NA,2019-09-12 12:40:50,TRUE,NA,"1172127929834397697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","divercitypod",4,FALSE,FALSE,NA,NA
"1471","For everyone talking about #inclusivity and #diversity in the workplace, this is such a great article to read that… https://t.co/9NJN6aXson",FALSE,1,NA,2019-09-12 12:40:17,TRUE,NA,"1172127794127654912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NadkarniNamrata",0,FALSE,FALSE,NA,NA
"1472","What an awesome event for “Advancing Women Leaders” (AML) at DTCC!!! The women leaders of our Board participated in… https://t.co/xQJcTDGZru",FALSE,2,NA,2019-09-12 12:40:13,TRUE,NA,"1172127776708734976",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","jscan",4,FALSE,FALSE,NA,NA
"1473","@EpochTimes @drawandstrike I see the question in several posts,

Why are there Black Colleges?

#Diversity?

Becaus… https://t.co/omNtbNwjvk",FALSE,0,"EpochTimes",2019-09-12 12:39:55,TRUE,"1171950303836553217","1172127701018259456","29097819","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Larsofhaus1",0,FALSE,FALSE,NA,NA
"1474","How a diverse culture helps move a business forward
https://t.co/jHUnwmqGuQ via @AssetFinanceInt #diversity #inclusion #finance",FALSE,1,NA,2019-09-12 12:39:52,FALSE,NA,"1172127686396915714",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","divercitypod",0,FALSE,FALSE,NA,NA
"1475","Honored to be among community leaders and passionate Akronites at the @GrtAkronChamber’s Inclusion Summit.… https://t.co/cTkkUKnYmA",FALSE,1,NA,2019-09-12 12:39:36,TRUE,NA,"1172127621402038272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CommLegalAid",0,FALSE,FALSE,NA,NA
"1476","Thank you <U+0001F64F><U+0001F3FB> for your contribution to this mornings panel @ @LISWOfficial @PScotlandCSG you were fab <U+2728> and had the… https://t.co/ZVjSYZfsZm",FALSE,6,NA,2019-09-12 12:38:33,TRUE,NA,"1172127356716244993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LenaGothberg",0,FALSE,FALSE,NA,NA
"1477","•At @FTIConsulting, we understand that #diversity is critical to the growth of our business and people. Learn more… https://t.co/4g23WH7Hss",FALSE,0,NA,2019-09-12 12:37:50,TRUE,NA,"1172127177657192448",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","tafari_dawes",0,FALSE,FALSE,NA,NA
"1478","Increasing #diversity in healthcare improves #PatientCare @DrQuinnCapers4 Cincinnati Children’s Faculty Development… https://t.co/PPHX2aMMtx",FALSE,6,NA,2019-09-12 12:37:44,TRUE,NA,"1172127151199571970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrEmMontgomery",1,FALSE,FALSE,NA,NA
"1479","Seventh grade students watching @Flipgrid book reviews to make their book selections! #MJSLeads #lifelonglearners… https://t.co/deZDdoWbwC",FALSE,7,NA,2019-09-12 12:37:17,TRUE,NA,"1172127037550673921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lf_caruso",4,FALSE,FALSE,NA,NA
